item_id,train_event_count,train_unique_users,train_view_events,train_addtocart_events,train_transaction_events,train_interaction_score,category_id,parent_category_id,is_available,has_category_metadata,has_availability_metadata,addtocart_rate,transaction_rate,popularity_score,rank
352723,214,164,205.0,7.0,2.0,236.0,491,679,0,1,1,0.03414634146341464,0.00975609756097561,3.891377036830803,901
377960,164,92,144.0,17.0,3.0,210.0,1305,1214,1,1,1,0.11805555555555555,0.020833333333333332,3.8901891746923356,902
368488,266,210,261.0,4.0,1.0,278.0,5,1637,0,1,1,0.01532567049808429,0.0038314176245210726,3.8900224734529623,903
93558,212,170,206.0,4.0,2.0,228.0,1349,121,1,1,1,0.019417475728155338,0.009708737864077669,3.889570939524393,904
422948,193,144,179.0,12.0,2.0,225.0,1483,561,0,1,1,0.0670391061452514,0.0111731843575419,3.888614828793834,905
179834,218,130,203.0,14.0,1.0,250.0,707,561,1,1,1,0.06896551724137931,0.0049261083743842365,3.8884149626752116,906
9759,212,164,203.0,7.0,2.0,234.0,969,1141,0,1,1,0.034482758620689655,0.009852216748768473,3.887987186034415,907
147005,313,247,307.0,6.0,0.0,325.0,1279,1606,0,1,1,0.019543973941368076,0.0,3.88770715399346,908
434782,416,363,416.0,0.0,0.0,416.0,239,1515,0,1,1,0.0,0.0,3.887522955628706,909
27897,192,137,184.0,5.0,3.0,214.0,1087,622,1,1,1,0.02717391304347826,0.016304347826086956,3.8865034516871497,910
275625,127,85,106.0,14.0,7.0,183.0,342,500,0,1,1,0.1320754716981132,0.0660377358490566,3.8862544555531597,911
343861,167,113,152.0,11.0,4.0,205.0,491,679,0,1,1,0.07236842105263158,0.02631578947368421,3.885578327080076,912
386947,250,176,234.0,16.0,0.0,282.0,959,1095,1,1,1,0.06837606837606838,0.0,3.8855375266063743,913
54875,223,156,213.0,9.0,1.0,245.0,1265,1136,1,1,1,0.04225352112676056,0.004694835680751174,3.8850820111214155,914
341578,189,152,182.0,4.0,3.0,209.0,914,226,1,1,1,0.02197802197802198,0.016483516483516484,3.8846551561024842,915
118780,243,193,238.0,4.0,1.0,255.0,818,852,1,1,1,0.01680672268907563,0.004201680672268907,3.8846087449130557,916
144540,197,143,190.0,4.0,3.0,217.0,491,679,1,1,1,0.021052631578947368,0.015789473684210527,3.884454013477024,917
432992,209,162,198.0,10.0,1.0,233.0,704,1426,1,1,1,0.050505050505050504,0.005050505050505051,3.883984959736597,918
139435,183,111,171.0,9.0,3.0,213.0,959,1095,1,1,1,0.05263157894736842,0.017543859649122806,3.8835325053558964,919
434688,203,162,196.0,5.0,2.0,221.0,1051,955,1,1,1,0.025510204081632654,0.01020408163265306,3.8834069076070294,920
244924,416,357,416.0,0.0,0.0,416.0,,,,0,0,0.0,0.0,3.883367735319696,921
281211,156,102,140.0,11.0,5.0,198.0,1542,745,0,1,1,0.07857142857142857,0.03571428571428571,3.882846735771617,922
429571,432,333,432.0,0.0,0.0,432.0,1589,1426,0,1,1,0.0,0.0,3.8810803394451714,923
21838,178,137,161.0,15.0,2.0,216.0,1650,1426,0,1,1,0.09316770186335403,0.012422360248447204,3.880753692663086,924
247930,222,146,211.0,10.0,1.0,246.0,969,1141,1,1,1,0.04739336492890995,0.004739336492890996,3.879782444737701,925
73593,164,116,153.0,7.0,4.0,194.0,1051,955,1,1,1,0.0457516339869281,0.026143790849673203,3.879575043779741,926
135900,302,241,298.0,4.0,0.0,310.0,683,1606,1,1,1,0.013422818791946308,0.0,3.8790953876542753,927
235664,208,168,198.0,9.0,1.0,230.0,65,293,1,1,1,0.045454545454545456,0.005050505050505051,3.878329708350879,928
122041,219,164,206.0,12.0,1.0,247.0,568,384,0,1,1,0.05825242718446602,0.0048543689320388345,3.8769822387992807,929
73123,206,154,199.0,5.0,2.0,224.0,959,1095,1,1,1,0.02512562814070352,0.010050251256281407,3.876194844768007,930
316243,236,193,231.0,4.0,1.0,248.0,65,293,1,1,1,0.017316017316017316,0.004329004329004329,3.873518925707114,931
33182,288,216,282.0,6.0,0.0,300.0,646,1606,1,1,1,0.02127659574468085,0.0,3.8724094591901967,932
367490,155,96,140.0,11.0,4.0,193.0,921,143,1,1,1,0.07857142857142857,0.02857142857142857,3.871199255716797,933
141908,199,158,192.0,5.0,2.0,217.0,1192,955,1,1,1,0.026041666666666668,0.010416666666666666,3.8699224803271206,934
379953,89,64,65.0,14.0,10.0,157.0,1114,113,1,1,1,0.2153846153846154,0.15384615384615385,3.869018905354592,935
338395,183,71,169.0,9.0,5.0,221.0,793,1066,1,1,1,0.05325443786982249,0.029585798816568046,3.868847885647941,936
2455,149,87,132.0,11.0,6.0,195.0,589,1308,0,1,1,0.08333333333333333,0.045454545454545456,3.8682527621016214,937
120763,222,163,215.0,5.0,2.0,240.0,5,1637,0,1,1,0.023255813953488372,0.009302325581395349,3.867783785008739,938
156466,240,126,231.0,7.0,2.0,262.0,646,1606,0,1,1,0.030303030303030304,0.008658008658008658,3.8675749963873596,939
380212,173,127,163.0,7.0,3.0,199.0,973,20,1,1,1,0.04294478527607362,0.018404907975460124,3.8675375389910807,940
210984,213,141,203.0,8.0,2.0,237.0,816,623,0,1,1,0.03940886699507389,0.009852216748768473,3.86730994933615,941
212767,162,121,149.0,9.0,4.0,196.0,959,1095,0,1,1,0.06040268456375839,0.026845637583892617,3.8664328444647342,942
453192,143,106,127.0,11.0,5.0,185.0,1091,573,0,1,1,0.08661417322834646,0.03937007874015748,3.865348436925168,943
458271,167,81,151.0,12.0,4.0,207.0,1135,1329,1,1,1,0.07947019867549669,0.026490066225165563,3.8650775619295636,944
120990,157,116,146.0,7.0,4.0,187.0,34,1368,1,1,1,0.04794520547945205,0.0273972602739726,3.8649520054862223,945
453390,198,155,188.0,8.0,2.0,222.0,707,561,0,1,1,0.0425531914893617,0.010638297872340425,3.8647776258636757,946
449023,208,144,198.0,8.0,2.0,232.0,646,1606,0,1,1,0.04040404040404041,0.010101010101010102,3.864043732498668,947
194270,247,211,242.0,4.0,1.0,259.0,1483,561,0,1,1,0.01652892561983471,0.004132231404958678,3.8629924484296136,948
377863,183,156,169.0,13.0,1.0,213.0,342,500,1,1,1,0.07692307692307693,0.005917159763313609,3.8629870264193324,949
262521,190,142,181.0,7.0,2.0,212.0,469,1383,1,1,1,0.03867403314917127,0.011049723756906077,3.8628946357503526,950
173291,189,137,173.0,15.0,1.0,223.0,1650,1426,1,1,1,0.08670520231213873,0.005780346820809248,3.8623601503672846,951
269773,141,103,128.0,8.0,5.0,177.0,491,679,1,1,1,0.0625,0.0390625,3.86188549648141,952
55515,231,190,226.0,4.0,1.0,243.0,1192,955,1,1,1,0.017699115044247787,0.004424778761061947,3.861508874484337,953
187132,209,161,201.0,6.0,2.0,229.0,5,1637,0,1,1,0.029850746268656716,0.009950248756218905,3.861444280016528,954
113233,168,114,157.0,6.0,5.0,200.0,1233,1257,0,1,1,0.03821656050955414,0.03184713375796178,3.8604979040655856,955
336359,159,99,142.0,13.0,4.0,201.0,1385,1202,0,1,1,0.09154929577464789,0.028169014084507043,3.860392940905851,956
195958,146,117,131.0,12.0,3.0,182.0,1483,561,1,1,1,0.0916030534351145,0.022900763358778626,3.860219425223116,957
281103,173,122,162.0,7.0,4.0,203.0,14,1684,0,1,1,0.043209876543209874,0.024691358024691357,3.8601258230355944,958
321712,160,111,142.0,15.0,3.0,202.0,242,1531,0,1,1,0.1056338028169014,0.02112676056338028,3.859424853888445,959
139487,369,321,369.0,0.0,0.0,369.0,56,1497,1,1,1,0.0,0.0,3.85903908864141,960
405493,235,178,227.0,7.0,1.0,253.0,445,1308,0,1,1,0.030837004405286344,0.004405286343612335,3.858353748547576,961
188069,176,128,167.0,6.0,3.0,200.0,959,1095,1,1,1,0.03592814371257485,0.017964071856287425,3.8581249514435574,962
303776,195,146,187.0,5.0,3.0,217.0,782,1562,0,1,1,0.026737967914438502,0.016042780748663103,3.857840990957103,963
51314,316,258,314.0,2.0,0.0,320.0,1349,121,1,1,1,0.006369426751592357,0.0,3.857644693543701,964
203908,399,344,399.0,0.0,0.0,399.0,1558,323,0,1,1,0.0,0.0,3.857471923101033,965
237021,298,221,291.0,7.0,0.0,312.0,1279,1606,0,1,1,0.024054982817869417,0.0,3.857094775852115,966
295537,168,137,156.0,9.0,3.0,198.0,491,679,0,1,1,0.057692307692307696,0.019230769230769232,3.8566527327024813,967
306045,173,130,164.0,6.0,3.0,197.0,799,920,1,1,1,0.036585365853658534,0.018292682926829267,3.8559560302076115,968
73019,221,170,215.0,4.0,2.0,237.0,1051,955,0,1,1,0.018604651162790697,0.009302325581395349,3.8549904075712873,969
322342,155,101,139.0,13.0,3.0,193.0,804,187,1,1,1,0.09352517985611511,0.02158273381294964,3.8545510721319034,970
157705,290,228,283.0,7.0,0.0,304.0,959,1095,0,1,1,0.024734982332155476,0.0,3.8544993656995086,971
223003,142,99,129.0,8.0,5.0,178.0,1205,580,1,1,1,0.06201550387596899,0.03875968992248062,3.854321220412558,972
58752,176,135,165.0,9.0,2.0,202.0,438,312,1,1,1,0.05454545454545454,0.012121212121212121,3.8534270800837542,973
130221,170,134,158.0,10.0,2.0,198.0,1589,1426,1,1,1,0.06329113924050633,0.012658227848101266,3.853152609512864,974
176363,138,78,120.0,13.0,5.0,184.0,1417,1329,1,1,1,0.10833333333333334,0.041666666666666664,3.8527619199552223,975
161354,128,73,111.0,10.0,7.0,176.0,1359,1215,1,1,1,0.09009009009009009,0.06306306306306306,3.8521540019463782,976
166050,218,177,214.0,2.0,2.0,230.0,491,679,1,1,1,0.009345794392523364,0.009345794392523364,3.851996658382171,977
296989,197,147,185.0,11.0,1.0,223.0,1589,1426,1,1,1,0.05945945945945946,0.005405405405405406,3.8510815902738336,978
144076,162,115,151.0,6.0,5.0,194.0,678,250,0,1,1,0.039735099337748346,0.033112582781456956,3.8505402799532327,979
89087,195,164,189.0,4.0,2.0,211.0,1192,955,1,1,1,0.021164021164021163,0.010582010582010581,3.849787127320982,980
90219,258,153,253.0,4.0,1.0,270.0,1173,805,1,1,1,0.015810276679841896,0.003952569169960474,3.8496589063106867,981
395497,158,108,147.0,7.0,4.0,188.0,1542,745,1,1,1,0.047619047619047616,0.027210884353741496,3.849367513235946,982
286217,163,120,152.0,8.0,3.0,191.0,1090,648,1,1,1,0.05263157894736842,0.019736842105263157,3.848927115167898,983
361281,248,198,243.0,4.0,1.0,260.0,730,1482,0,1,1,0.01646090534979424,0.00411522633744856,3.8487075964655997,984
21970,175,133,164.0,8.0,3.0,203.0,1051,955,0,1,1,0.04878048780487805,0.018292682926829267,3.848689277483014,985
144507,166,109,153.0,9.0,4.0,200.0,1018,1331,0,1,1,0.058823529411764705,0.026143790849673203,3.848588146457959,986
254101,193,160,184.0,7.0,2.0,215.0,5,1637,0,1,1,0.03804347826086957,0.010869565217391304,3.8481290662213876,987
385261,191,144,180.0,9.0,2.0,217.0,1135,1329,0,1,1,0.05,0.011111111111111112,3.8479624277538056,988
167978,161,134,148.0,11.0,2.0,191.0,491,679,1,1,1,0.07432432432432433,0.013513513513513514,3.847529966133142,989
399674,290,181,283.0,7.0,0.0,304.0,1188,1497,1,1,1,0.024734982332155476,0.0,3.847070536580147,990
256164,150,117,136.0,10.0,4.0,186.0,196,1667,0,1,1,0.07352941176470588,0.029411764705882353,3.8467917126249085,991
17322,138,97,121.0,12.0,5.0,182.0,1248,1368,0,1,1,0.09917355371900827,0.04132231404958678,3.8448831603959768,992
136523,158,102,139.0,16.0,3.0,202.0,72,620,0,1,1,0.11510791366906475,0.02158273381294964,3.844544845303724,993
92271,193,114,182.0,8.0,3.0,221.0,1240,1546,0,1,1,0.04395604395604396,0.016483516483516484,3.844285314797325,994
360905,179,113,171.0,4.0,4.0,203.0,1375,805,1,1,1,0.023391812865497075,0.023391812865497075,3.8441289833665397,995
250015,209,175,202.0,6.0,1.0,225.0,491,679,1,1,1,0.0297029702970297,0.0049504950495049506,3.8440554494859724,996
374698,236,133,231.0,3.0,2.0,250.0,421,1424,1,1,1,0.012987012987012988,0.008658008658008658,3.842993019486052,997
48704,394,331,394.0,0.0,0.0,394.0,1265,1136,0,1,1,0.0,0.0,3.842838048189571,998
124065,124,69,106.0,11.0,7.0,174.0,684,1041,1,1,1,0.10377358490566038,0.0660377358490566,3.842417173396513,999
219821,169,117,155.0,12.0,2.0,201.0,196,1667,1,1,1,0.07741935483870968,0.012903225806451613,3.8421956285566745,1000
